B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time
1,1.00E+05,1000,75,2,kmeans++,mbkmeans,56.382,33.073,89.555
2,1.00E+05,1000,75,2,kmeans++,mbkmeans,68.554,36.228,105.201
3,1.00E+05,1000,75,2,kmeans++,mbkmeans,53.812,23.213,77.069
4,1.00E+05,1000,75,2,kmeans++,mbkmeans,56.511,28.453,85.072
5,1.00E+05,1000,75,2,kmeans++,mbkmeans,55.514,30.104,85.706
6,1.00E+05,1000,75,2,kmeans++,mbkmeans,53.718,18.017,71.77
7,1.00E+05,1000,75,2,kmeans++,mbkmeans,52.582,20.19,72.809
8,1.00E+05,1000,75,2,kmeans++,mbkmeans,54.539,19.102,73.687
9,1.00E+05,1000,75,2,kmeans++,mbkmeans,54.681,27.386,82.122
10,1.00E+05,1000,75,2,kmeans++,mbkmeans,55.353,29.578,85.003
1,1.00E+05,1000,75,3,kmeans++,mbkmeans,66,17.816,83.912
2,1.00E+05,1000,75,3,kmeans++,mbkmeans,69.032,29.788,98.915
3,1.00E+05,1000,75,3,kmeans++,mbkmeans,67.086,27.388,94.523
4,1.00E+05,1000,75,3,kmeans++,mbkmeans,65.708,21.013,86.768
5,1.00E+05,1000,75,3,kmeans++,mbkmeans,67.469,26.726,94.214
6,1.00E+05,1000,75,3,kmeans++,mbkmeans,68.509,19.133,87.751
7,1.00E+05,1000,75,3,kmeans++,mbkmeans,66.998,19.305,86.355
8,1.00E+05,1000,75,3,kmeans++,mbkmeans,64.294,15.849,80.164
9,1.00E+05,1000,75,3,kmeans++,mbkmeans,66.46,21.787,88.343
10,1.00E+05,1000,75,3,kmeans++,mbkmeans,64.424,20.553,85.04
1,1.00E+05,1000,75,4,kmeans++,mbkmeans,77.401,14.187,91.616
2,1.00E+05,1000,75,4,kmeans++,mbkmeans,81.177,15.598,96.807
3,1.00E+05,1000,75,4,kmeans++,mbkmeans,77.151,14.9,92.054
4,1.00E+05,1000,75,4,kmeans++,mbkmeans,76.807,14.87,91.678
5,1.00E+05,1000,75,4,kmeans++,mbkmeans,77.801,14.731,92.541
6,1.00E+05,1000,75,4,kmeans++,mbkmeans,77.746,15.388,93.158
7,1.00E+05,1000,75,4,kmeans++,mbkmeans,79.036,15.455,94.492
8,1.00E+05,1000,75,4,kmeans++,mbkmeans,78.918,16.087,95.02
9,1.00E+05,1000,75,4,kmeans++,mbkmeans,81.533,14.865,96.419
10,1.00E+05,1000,75,4,kmeans++,mbkmeans,79.732,14.751,94.487
1,1.00E+05,1000,75,5,kmeans++,mbkmeans,93.949,17.011,111.093
2,1.00E+05,1000,75,5,kmeans++,mbkmeans,97.471,16.746,114.29
3,1.00E+05,1000,75,5,kmeans++,mbkmeans,96.335,19.515,115.861
4,1.00E+05,1000,75,5,kmeans++,mbkmeans,91.596,16.761,108.359
5,1.00E+05,1000,75,5,kmeans++,mbkmeans,94.665,16.708,111.381
6,1.00E+05,1000,75,5,kmeans++,mbkmeans,97.185,15.623,112.814
7,1.00E+05,1000,75,5,kmeans++,mbkmeans,97.292,19.254,116.566
8,1.00E+05,1000,75,5,kmeans++,mbkmeans,93.32,20.635,114.04
9,1.00E+05,1000,75,5,kmeans++,mbkmeans,95.421,18.373,113.797
10,1.00E+05,1000,75,5,kmeans++,mbkmeans,95.16,19.322,114.491
1,1.00E+05,1000,75,6,kmeans++,mbkmeans,108.45,15.297,123.757
2,1.00E+05,1000,75,6,kmeans++,mbkmeans,111.143,15.446,126.607
3,1.00E+05,1000,75,6,kmeans++,mbkmeans,105.928,15.762,121.698
4,1.00E+05,1000,75,6,kmeans++,mbkmeans,110.603,19.54,130.152
5,1.00E+05,1000,75,6,kmeans++,mbkmeans,112.036,22.918,135.072
6,1.00E+05,1000,75,6,kmeans++,mbkmeans,112.424,15.539,127.971
7,1.00E+05,1000,75,6,kmeans++,mbkmeans,110.606,14.713,125.327
8,1.00E+05,1000,75,6,kmeans++,mbkmeans,110.023,27.84,138.03
9,1.00E+05,1000,75,6,kmeans++,mbkmeans,108.542,16.877,125.425
10,1.00E+05,1000,75,6,kmeans++,mbkmeans,117.852,23.091,140.953
1,1.00E+05,1000,75,7,kmeans++,mbkmeans,123.183,15.287,138.475
2,1.00E+05,1000,75,7,kmeans++,mbkmeans,121.608,18.043,139.828
3,1.00E+05,1000,75,7,kmeans++,mbkmeans,126.792,19.936,146.799
4,1.00E+05,1000,75,7,kmeans++,mbkmeans,129.043,25.834,154.901
5,1.00E+05,1000,75,7,kmeans++,mbkmeans,124.168,16.373,140.542
6,1.00E+05,1000,75,7,kmeans++,mbkmeans,127.519,15.824,143.346
7,1.00E+05,1000,75,7,kmeans++,mbkmeans,125.249,15.705,140.956
8,1.00E+05,1000,75,7,kmeans++,mbkmeans,131.958,40.449,172.412
9,1.00E+05,1000,75,7,kmeans++,mbkmeans,124.589,17.297,141.892
10,1.00E+05,1000,75,7,kmeans++,mbkmeans,136.951,24.56,161.532
1,1.00E+05,1000,75,8,kmeans++,mbkmeans,138.308,16.776,155.1
2,1.00E+05,1000,75,8,kmeans++,mbkmeans,139.698,16.886,156.705
3,1.00E+05,1000,75,8,kmeans++,mbkmeans,138.929,16.526,155.47
4,1.00E+05,1000,75,8,kmeans++,mbkmeans,139.607,17.21,156.825
5,1.00E+05,1000,75,8,kmeans++,mbkmeans,153.728,21.748,175.491
6,1.00E+05,1000,75,8,kmeans++,mbkmeans,142.905,14.864,157.778
7,1.00E+05,1000,75,8,kmeans++,mbkmeans,147.668,17.227,164.905
8,1.00E+05,1000,75,8,kmeans++,mbkmeans,135.902,14.895,150.807
9,1.00E+05,1000,75,8,kmeans++,mbkmeans,139.794,19.392,159.295
10,1.00E+05,1000,75,8,kmeans++,mbkmeans,139.216,19.635,158.851
1,1.00E+05,1000,75,9,kmeans++,mbkmeans,153.47,18.113,171.595
2,1.00E+05,1000,75,9,kmeans++,mbkmeans,153.285,18.084,171.491
3,1.00E+05,1000,75,9,kmeans++,mbkmeans,163.831,36.336,200.178
4,1.00E+05,1000,75,9,kmeans++,mbkmeans,155.27,20.467,175.829
5,1.00E+05,1000,75,9,kmeans++,mbkmeans,154.384,21.082,175.471
6,1.00E+05,1000,75,9,kmeans++,mbkmeans,158.249,16.342,174.595
7,1.00E+05,1000,75,9,kmeans++,mbkmeans,162.982,27.502,190.503
8,1.00E+05,1000,75,9,kmeans++,mbkmeans,148.98,15.889,164.873
9,1.00E+05,1000,75,9,kmeans++,mbkmeans,156.957,24.309,181.286
10,1.00E+05,1000,75,9,kmeans++,mbkmeans,154.732,19.085,173.897
1,1.00E+05,1000,75,10,kmeans++,mbkmeans,186.841,38.527,225.374
2,1.00E+05,1000,75,10,kmeans++,mbkmeans,168.583,18.43,187.189
3,1.00E+05,1000,75,10,kmeans++,mbkmeans,168.06,15.972,184.131
4,1.00E+05,1000,75,10,kmeans++,mbkmeans,168.494,20.587,189.081
5,1.00E+05,1000,75,10,kmeans++,mbkmeans,170.527,19.854,190.386
6,1.00E+05,1000,75,10,kmeans++,mbkmeans,176.014,23.613,199.76
7,1.00E+05,1000,75,10,kmeans++,mbkmeans,173.501,21.195,194.694
8,1.00E+05,1000,75,10,kmeans++,mbkmeans,165.099,16.694,181.796
9,1.00E+05,1000,75,10,kmeans++,mbkmeans,170.555,22.005,192.57
10,1.00E+05,1000,75,10,kmeans++,mbkmeans,176.857,27.414,204.275
1,1.00E+05,1000,75,11,kmeans++,mbkmeans,182.595,18.094,200.818
2,1.00E+05,1000,75,11,kmeans++,mbkmeans,190.567,25.787,216.366
3,1.00E+05,1000,75,11,kmeans++,mbkmeans,184.227,21.272,205.633
4,1.00E+05,1000,75,11,kmeans++,mbkmeans,199.724,25.061,224.808
5,1.00E+05,1000,75,11,kmeans++,mbkmeans,183.046,14.844,197.889
6,1.00E+05,1000,75,11,kmeans++,mbkmeans,197.507,30.42,227.945
7,1.00E+05,1000,75,11,kmeans++,mbkmeans,188.977,21.78,210.94
8,1.00E+05,1000,75,11,kmeans++,mbkmeans,178.076,15.9,193.98
9,1.00E+05,1000,75,11,kmeans++,mbkmeans,191.486,23.674,215.167
10,1.00E+05,1000,75,11,kmeans++,mbkmeans,185.235,16.349,201.582
1,1.00E+05,1000,75,12,kmeans++,mbkmeans,201.909,18.977,220.889
2,1.00E+05,1000,75,12,kmeans++,mbkmeans,209.844,20.435,230.285
3,1.00E+05,1000,75,12,kmeans++,mbkmeans,197.343,15.792,213.14
4,1.00E+05,1000,75,12,kmeans++,mbkmeans,202.621,18.285,220.915
5,1.00E+05,1000,75,12,kmeans++,mbkmeans,210,21.988,231.993
6,1.00E+05,1000,75,12,kmeans++,mbkmeans,209.192,19.481,228.677
7,1.00E+05,1000,75,12,kmeans++,mbkmeans,203.79,21.737,225.612
8,1.00E+05,1000,75,12,kmeans++,mbkmeans,204.484,27.374,231.868
9,1.00E+05,1000,75,12,kmeans++,mbkmeans,198.983,16.804,215.791
10,1.00E+05,1000,75,12,kmeans++,mbkmeans,195.867,14.933,210.8
1,1.00E+05,1000,75,13,kmeans++,mbkmeans,212.961,16.661,229.628
2,1.00E+05,1000,75,13,kmeans++,mbkmeans,211.606,18.613,230.221
3,1.00E+05,1000,75,13,kmeans++,mbkmeans,215.58,23.426,239.145
4,1.00E+05,1000,75,13,kmeans++,mbkmeans,213.205,18.124,231.347
5,1.00E+05,1000,75,13,kmeans++,mbkmeans,217.724,18.829,236.557
6,1.00E+05,1000,75,13,kmeans++,mbkmeans,220.915,16.522,237.473
7,1.00E+05,1000,75,13,kmeans++,mbkmeans,227.496,18.95,246.444
8,1.00E+05,1000,75,13,kmeans++,mbkmeans,205.153,15.285,220.441
9,1.00E+05,1000,75,13,kmeans++,mbkmeans,211.293,15.436,226.73
10,1.00E+05,1000,75,13,kmeans++,mbkmeans,213.807,19.426,233.247
1,1.00E+05,1000,75,14,kmeans++,mbkmeans,224.233,25.62,249.906
2,1.00E+05,1000,75,14,kmeans++,mbkmeans,225.504,21.158,246.679
3,1.00E+05,1000,75,14,kmeans++,mbkmeans,233.347,20.738,254.085
4,1.00E+05,1000,75,14,kmeans++,mbkmeans,224.128,16.373,240.507
5,1.00E+05,1000,75,14,kmeans++,mbkmeans,223.366,16.938,240.312
6,1.00E+05,1000,75,14,kmeans++,mbkmeans,232.425,21.013,253.617
7,1.00E+05,1000,75,14,kmeans++,mbkmeans,238.351,19.093,257.443
8,1.00E+05,1000,75,14,kmeans++,mbkmeans,221.978,18.742,240.728
9,1.00E+05,1000,75,14,kmeans++,mbkmeans,219.548,15.644,235.195
10,1.00E+05,1000,75,14,kmeans++,mbkmeans,231.311,18.979,250.296
1,1.00E+05,1000,75,15,kmeans++,mbkmeans,243.775,21.928,265.748
2,1.00E+05,1000,75,15,kmeans++,mbkmeans,248.372,18.677,267.121
3,1.00E+05,1000,75,15,kmeans++,mbkmeans,242.532,20.661,263.222
4,1.00E+05,1000,75,15,kmeans++,mbkmeans,241.963,17.305,259.321
5,1.00E+05,1000,75,15,kmeans++,mbkmeans,244.786,23.077,268.152
6,1.00E+05,1000,75,15,kmeans++,mbkmeans,256.208,18.917,275.203
7,1.00E+05,1000,75,15,kmeans++,mbkmeans,245.66,15.255,260.957
8,1.00E+05,1000,75,15,kmeans++,mbkmeans,234.805,16.376,251.189
9,1.00E+05,1000,75,15,kmeans++,mbkmeans,244.923,23.799,268.954
10,1.00E+05,1000,75,15,kmeans++,mbkmeans,248.861,28.252,277.131
1,1.00E+05,1000,75,16,kmeans++,mbkmeans,258.295,16.294,274.588
2,1.00E+05,1000,75,16,kmeans++,mbkmeans,255.918,18.395,274.311
3,1.00E+05,1000,75,16,kmeans++,mbkmeans,262.952,19.167,282.124
4,1.00E+05,1000,75,16,kmeans++,mbkmeans,255.096,17.937,273.051
5,1.00E+05,1000,75,16,kmeans++,mbkmeans,263.322,18.526,281.845
6,1.00E+05,1000,75,16,kmeans++,mbkmeans,273.689,28.757,302.446
7,1.00E+05,1000,75,16,kmeans++,mbkmeans,254.264,16.206,270.47
8,1.00E+05,1000,75,16,kmeans++,mbkmeans,251.067,18.815,270.028
9,1.00E+05,1000,75,16,kmeans++,mbkmeans,262.71,23.689,286.4
10,1.00E+05,1000,75,16,kmeans++,mbkmeans,261.911,19.425,281.335
1,1.00E+05,1000,75,17,kmeans++,mbkmeans,273.593,19.027,292.624
2,1.00E+05,1000,75,17,kmeans++,mbkmeans,267.495,16.177,283.713
3,1.00E+05,1000,75,17,kmeans++,mbkmeans,274.038,19.838,293.889
4,1.00E+05,1000,75,17,kmeans++,mbkmeans,278.391,20.586,298.979
5,1.00E+05,1000,75,17,kmeans++,mbkmeans,271.685,21.78,293.47
6,1.00E+05,1000,75,17,kmeans++,mbkmeans,293.444,19.337,312.786
7,1.00E+05,1000,75,17,kmeans++,mbkmeans,277.001,17.317,294.498
8,1.00E+05,1000,75,17,kmeans++,mbkmeans,265.299,18.94,284.248
9,1.00E+05,1000,75,17,kmeans++,mbkmeans,267.932,15.679,283.667
10,1.00E+05,1000,75,17,kmeans++,mbkmeans,272.098,18.686,290.784
1,1.00E+05,1000,75,18,kmeans++,mbkmeans,285.377,21.099,306.482
2,1.00E+05,1000,75,18,kmeans++,mbkmeans,293.94,27.532,321.491
3,1.00E+05,1000,75,18,kmeans++,mbkmeans,288.375,20.696,309.078
4,1.00E+05,1000,75,18,kmeans++,mbkmeans,293.575,19.29,312.873
5,1.00E+05,1000,75,18,kmeans++,mbkmeans,291.06,19.794,310.856
6,1.00E+05,1000,75,18,kmeans++,mbkmeans,297.171,16.732,313.91
7,1.00E+05,1000,75,18,kmeans++,mbkmeans,292.532,15.61,308.142
8,1.00E+05,1000,75,18,kmeans++,mbkmeans,282.42,20.248,302.977
9,1.00E+05,1000,75,18,kmeans++,mbkmeans,284.698,17.874,302.572
10,1.00E+05,1000,75,18,kmeans++,mbkmeans,290.195,22.495,312.69
1,1.00E+05,1000,75,19,kmeans++,mbkmeans,301.123,21.293,322.462
2,1.00E+05,1000,75,19,kmeans++,mbkmeans,304.172,28.924,333.286
3,1.00E+05,1000,75,19,kmeans++,mbkmeans,302.311,25.384,327.706
4,1.00E+05,1000,75,19,kmeans++,mbkmeans,303.448,19.391,322.847
5,1.00E+05,1000,75,19,kmeans++,mbkmeans,302.042,20.084,322.133
6,1.00E+05,1000,75,19,kmeans++,mbkmeans,326.101,23.919,350.025
7,1.00E+05,1000,75,19,kmeans++,mbkmeans,305.538,16.282,321.824
8,1.00E+05,1000,75,19,kmeans++,mbkmeans,296.491,26.18,322.867
9,1.00E+05,1000,75,19,kmeans++,mbkmeans,306.343,26.123,332.47
10,1.00E+05,1000,75,19,kmeans++,mbkmeans,304.864,23.735,328.601
1,1.00E+05,1000,75,20,kmeans++,mbkmeans,317.411,23.674,341.229
2,1.00E+05,1000,75,20,kmeans++,mbkmeans,315.942,17.198,333.151
3,1.00E+05,1000,75,20,kmeans++,mbkmeans,315.061,19.273,334.338
4,1.00E+05,1000,75,20,kmeans++,mbkmeans,316.415,16.585,333.004
5,1.00E+05,1000,75,20,kmeans++,mbkmeans,317.952,19.405,337.373
6,1.00E+05,1000,75,20,kmeans++,mbkmeans,327.097,16.323,343.424
7,1.00E+05,1000,75,20,kmeans++,mbkmeans,325.761,18.994,344.765
8,1.00E+05,1000,75,20,kmeans++,mbkmeans,328.04,21.817,349.859
9,1.00E+05,1000,75,20,kmeans++,mbkmeans,320.503,28.102,348.703
10,1.00E+05,1000,75,20,kmeans++,mbkmeans,315.547,17.243,332.787
1,1.00E+05,1000,500,2,kmeans++,mbkmeans,56.777,15.715,72.499
2,1.00E+05,1000,500,2,kmeans++,mbkmeans,55.635,16.823,72.501
3,1.00E+05,1000,500,2,kmeans++,mbkmeans,54.702,14.556,69.267
4,1.00E+05,1000,500,2,kmeans++,mbkmeans,58.517,19.564,78.082
5,1.00E+05,1000,500,2,kmeans++,mbkmeans,55.495,16.686,72.245
6,1.00E+05,1000,500,2,kmeans++,mbkmeans,55.554,15.553,71.119
7,1.00E+05,1000,500,2,kmeans++,mbkmeans,55.779,14.712,70.498
8,1.00E+05,1000,500,2,kmeans++,mbkmeans,58.299,18.164,76.469
9,1.00E+05,1000,500,2,kmeans++,mbkmeans,58.343,18.721,77.07
10,1.00E+05,1000,500,2,kmeans++,mbkmeans,54.54,14.938,69.482
1,1.00E+05,1000,500,3,kmeans++,mbkmeans,72.207,21.269,93.478
2,1.00E+05,1000,500,3,kmeans++,mbkmeans,68.077,18.033,86.162
3,1.00E+05,1000,500,3,kmeans++,mbkmeans,70.254,16.231,86.512
4,1.00E+05,1000,500,3,kmeans++,mbkmeans,67.668,15.516,83.19
5,1.00E+05,1000,500,3,kmeans++,mbkmeans,69.171,15.459,84.63
6,1.00E+05,1000,500,3,kmeans++,mbkmeans,79.902,37.198,117.111
7,1.00E+05,1000,500,3,kmeans++,mbkmeans,72.932,18.11,91.043
8,1.00E+05,1000,500,3,kmeans++,mbkmeans,75.12,20.048,95.169
9,1.00E+05,1000,500,3,kmeans++,mbkmeans,72.878,19.678,92.649
10,1.00E+05,1000,500,3,kmeans++,mbkmeans,67.139,16.209,83.348
1,1.00E+05,1000,500,4,kmeans++,mbkmeans,90.557,21.097,111.659
2,1.00E+05,1000,500,4,kmeans++,mbkmeans,89.817,16.462,106.281
3,1.00E+05,1000,500,4,kmeans++,mbkmeans,82.506,15.418,97.935
4,1.00E+05,1000,500,4,kmeans++,mbkmeans,84.136,14.677,98.827
5,1.00E+05,1000,500,4,kmeans++,mbkmeans,86.634,19.738,106.379
6,1.00E+05,1000,500,4,kmeans++,mbkmeans,88.218,21.769,110.059
7,1.00E+05,1000,500,4,kmeans++,mbkmeans,91.304,24.259,115.592
8,1.00E+05,1000,500,4,kmeans++,mbkmeans,89.507,19.468,108.984
9,1.00E+05,1000,500,4,kmeans++,mbkmeans,90.981,16.495,107.485
10,1.00E+05,1000,500,4,kmeans++,mbkmeans,84.998,15.24,100.246
1,1.00E+05,1000,500,5,kmeans++,mbkmeans,105.524,18.947,124.474
2,1.00E+05,1000,500,5,kmeans++,mbkmeans,102.103,15.952,118.063
3,1.00E+05,1000,500,5,kmeans++,mbkmeans,100.899,15.334,116.325
4,1.00E+05,1000,500,5,kmeans++,mbkmeans,101.822,19.441,121.267
5,1.00E+05,1000,500,5,kmeans++,mbkmeans,100.316,17.011,117.329
6,1.00E+05,1000,500,5,kmeans++,mbkmeans,103.521,16.014,119.568
7,1.00E+05,1000,500,5,kmeans++,mbkmeans,107.603,17.837,125.444
8,1.00E+05,1000,500,5,kmeans++,mbkmeans,96.016,14.211,110.228
9,1.00E+05,1000,500,5,kmeans++,mbkmeans,104.898,19.328,124.228
10,1.00E+05,1000,500,5,kmeans++,mbkmeans,111.102,30.812,141.951
1,1.00E+05,1000,500,6,kmeans++,mbkmeans,117.542,19.192,136.742
2,1.00E+05,1000,500,6,kmeans++,mbkmeans,119.866,17.632,137.5
3,1.00E+05,1000,500,6,kmeans++,mbkmeans,115.127,19.529,134.842
4,1.00E+05,1000,500,6,kmeans++,mbkmeans,117.25,20.038,137.396
5,1.00E+05,1000,500,6,kmeans++,mbkmeans,123.057,19.852,142.912
6,1.00E+05,1000,500,6,kmeans++,mbkmeans,119.521,16.307,135.83
7,1.00E+05,1000,500,6,kmeans++,mbkmeans,122.664,18.761,141.425
8,1.00E+05,1000,500,6,kmeans++,mbkmeans,115.608,17.711,133.321
9,1.00E+05,1000,500,6,kmeans++,mbkmeans,118.178,20.495,138.687
10,1.00E+05,1000,500,6,kmeans++,mbkmeans,118.179,22.217,140.396
1,1.00E+05,1000,500,7,kmeans++,mbkmeans,132.684,16.888,149.58
2,1.00E+05,1000,500,7,kmeans++,mbkmeans,133.282,20.553,153.836
3,1.00E+05,1000,500,7,kmeans++,mbkmeans,136.119,18.912,155.037
4,1.00E+05,1000,500,7,kmeans++,mbkmeans,136.125,21.169,157.297
5,1.00E+05,1000,500,7,kmeans++,mbkmeans,135.365,21.553,157.051
6,1.00E+05,1000,500,7,kmeans++,mbkmeans,136.13,17.618,153.753
7,1.00E+05,1000,500,7,kmeans++,mbkmeans,131.845,17.884,149.74
8,1.00E+05,1000,500,7,kmeans++,mbkmeans,133.752,23.177,157.02
9,1.00E+05,1000,500,7,kmeans++,mbkmeans,133.249,23.804,157.242
10,1.00E+05,1000,500,7,kmeans++,mbkmeans,139.582,24.103,163.693
1,1.00E+05,1000,500,8,kmeans++,mbkmeans,148.356,30.116,178.611
2,1.00E+05,1000,500,8,kmeans++,mbkmeans,144.507,16.509,161.185
3,1.00E+05,1000,500,8,kmeans++,mbkmeans,148.458,26.199,174.728
4,1.00E+05,1000,500,8,kmeans++,mbkmeans,145.752,18.085,163.846
5,1.00E+05,1000,500,8,kmeans++,mbkmeans,148.328,18.184,166.517
6,1.00E+05,1000,500,8,kmeans++,mbkmeans,149.1,16.145,165.247
7,1.00E+05,1000,500,8,kmeans++,mbkmeans,150.698,18.765,169.468
8,1.00E+05,1000,500,8,kmeans++,mbkmeans,147.567,24.591,172.232
9,1.00E+05,1000,500,8,kmeans++,mbkmeans,147.806,26.116,174.058
10,1.00E+05,1000,500,8,kmeans++,mbkmeans,154.641,32.628,187.293
1,1.00E+05,1000,500,9,kmeans++,mbkmeans,159.701,17.216,176.993
2,1.00E+05,1000,500,9,kmeans++,mbkmeans,161.781,17.924,179.766
3,1.00E+05,1000,500,9,kmeans++,mbkmeans,174.859,22.934,197.8
4,1.00E+05,1000,500,9,kmeans++,mbkmeans,162.61,21.259,184.028
5,1.00E+05,1000,500,9,kmeans++,mbkmeans,163.476,18.663,182.145
6,1.00E+05,1000,500,9,kmeans++,mbkmeans,162.903,15.108,178.077
7,1.00E+05,1000,500,9,kmeans++,mbkmeans,165.674,16.815,182.568
8,1.00E+05,1000,500,9,kmeans++,mbkmeans,158.106,19.796,178.049
9,1.00E+05,1000,500,9,kmeans++,mbkmeans,161.769,16.379,178.147
10,1.00E+05,1000,500,9,kmeans++,mbkmeans,163.33,19.097,182.436
1,1.00E+05,1000,500,10,kmeans++,mbkmeans,182.321,23.573,205.908
2,1.00E+05,1000,500,10,kmeans++,mbkmeans,173.082,16.001,189.091
3,1.00E+05,1000,500,10,kmeans++,mbkmeans,180.217,17.484,197.706
4,1.00E+05,1000,500,10,kmeans++,mbkmeans,177.923,21.387,199.333
5,1.00E+05,1000,500,10,kmeans++,mbkmeans,174.826,16.27,191.102
6,1.00E+05,1000,500,10,kmeans++,mbkmeans,180.429,19.473,199.914
7,1.00E+05,1000,500,10,kmeans++,mbkmeans,176.749,16.128,192.882
8,1.00E+05,1000,500,10,kmeans++,mbkmeans,170.206,16.166,186.378
9,1.00E+05,1000,500,10,kmeans++,mbkmeans,179.631,29.829,209.481
10,1.00E+05,1000,500,10,kmeans++,mbkmeans,174.831,18.636,193.477
1,1.00E+05,1000,500,11,kmeans++,mbkmeans,194.358,19.903,214.286
2,1.00E+05,1000,500,11,kmeans++,mbkmeans,191.607,17.152,208.782
3,1.00E+05,1000,500,11,kmeans++,mbkmeans,190.661,17.205,207.867
4,1.00E+05,1000,500,11,kmeans++,mbkmeans,188.341,16.568,204.909
5,1.00E+05,1000,500,11,kmeans++,mbkmeans,206.232,22.438,228.672
6,1.00E+05,1000,500,11,kmeans++,mbkmeans,203.502,27.862,231.702
7,1.00E+05,1000,500,11,kmeans++,mbkmeans,194.381,16.027,210.416
8,1.00E+05,1000,500,11,kmeans++,mbkmeans,186.802,16.383,203.192
